# blastn
# Iteration: 0
# Query: 
# RID: 73S0R0UP016
# Database: nt
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 100 hits found
Query_2609	CP072520.1	100.000	21	0	0	1	21	1994169	1994189	2.1	39.2
Query_2609	XM_005321598.3	100.000	21	0	0	1	21	826	806	2.1	39.2
Query_2609	XM_040249875.1	100.000	21	0	0	1	21	888	868	2.1	39.2
Query_2609	XM_040244285.1	100.000	21	0	0	1	21	863	843	2.1	39.2
Query_2609	HG994394.1	100.000	21	0	0	1	21	29720763	29720783	2.1	39.2
Query_2609	XM_003931333.3	100.000	21	0	0	1	21	1390	1370	2.1	39.2
Query_2609	CP044211.1	100.000	21	0	0	1	21	3947482	3947502	2.1	39.2
Query_2609	CP068261.1	100.000	21	0	0	1	21	57470846	57470826	2.1	39.2
Query_2609	XM_038675217.1	100.000	21	0	0	1	21	295	275	2.1	39.2
Query_2609	XM_005624988.2	100.000	21	0	0	1	21	295	275	2.1	39.2
Query_2609	XM_038329121.1	100.000	21	0	0	1	21	210	190	2.1	39.2
Query_2609	CP066075.1	100.000	21	0	0	1	21	699039	699019	2.1	39.2
Query_2609	CP065531.1	100.000	21	0	0	1	21	616864	616884	2.1	39.2
Query_2609	XM_008011393.2	100.000	21	0	0	1	21	796	776	2.1	39.2
Query_2609	XM_037809573.1	100.000	21	0	0	1	21	795	775	2.1	39.2
Query_2609	XM_017538823.2	100.000	21	0	0	1	21	728	708	2.1	39.2
Query_2609	AP024161.1	100.000	21	0	0	1	21	1944914	1944934	2.1	39.2
Query_2609	AP024160.1	100.000	21	0	0	1	21	918438	918418	2.1	39.2
Query_2609	AP024157.1	100.000	21	0	0	1	21	2179143	2179163	2.1	39.2
Query_2609	XM_037493704.1	100.000	21	0	0	1	21	704	684	2.1	39.2
Query_2609	XM_028878202.2	100.000	21	0	0	1	21	746	726	2.1	39.2
Query_2609	LR890523.1	100.000	21	0	0	1	21	2155587	2155607	2.1	39.2
Query_2609	XM_036868086.1	100.000	21	0	0	1	21	854	834	2.1	39.2
Query_2609	AP024107.1	100.000	21	0	0	1	21	1932198	1932178	2.1	39.2
Query_2609	AP024105.1	100.000	21	0	0	1	21	2088401	2088421	2.1	39.2
Query_2609	AP024103.1	100.000	21	0	0	1	21	2188200	2188220	2.1	39.2
Query_2609	AP024101.1	100.000	21	0	0	1	21	1847211	1847191	2.1	39.2
Query_2609	AP024100.1	100.000	21	0	0	1	21	918438	918418	2.1	39.2
Query_2609	AP024097.1	100.000	21	0	0	1	21	2179137	2179157	2.1	39.2
Query_2609	CP051173.1	100.000	21	0	0	1	21	2129641	2129621	2.1	39.2
Query_2609	XM_036454376.1	100.000	21	0	0	1	21	599	579	2.1	39.2
Query_2609	AP023477.1	100.000	21	0	0	1	21	54043646	54043626	2.1	39.2
Query_2609	XM_036198140.1	100.000	21	0	0	1	21	743	723	2.1	39.2
Query_2609	CP026092.2	100.000	21	0	0	1	21	2085201	2085221	2.1	39.2
Query_2609	CP026090.2	100.000	21	0	0	1	21	2057160	2057180	2.1	39.2
Query_2609	CP060701.1	100.000	21	0	0	1	21	2210276	2210296	2.1	39.2
Query_2609	LR798193.1	100.000	21	0	0	1	21	794171	794151	2.1	39.2
Query_2609	CP053300.1	100.000	21	0	0	1	21	2017205	2017185	2.1	39.2
Query_2609	CP060039.1	100.000	21	0	0	1	21	2527087	2527107	2.1	39.2
Query_2609	XM_025440587.2	100.000	21	0	0	1	21	295	275	2.1	39.2
Query_2609	LR862372.1	100.000	21	0	0	1	21	24406867	24406847	2.1	39.2
Query_2609	CP059490.1	100.000	21	0	0	1	21	1286910	1286890	2.1	39.2
Query_2609	CP059489.1	100.000	21	0	0	1	21	2092972	2092992	2.1	39.2
Query_2609	CP059376.1	100.000	21	0	0	1	21	2204486	2204506	2.1	39.2
Query_2609	CP033722.2	100.000	21	0	0	1	21	775891	775871	2.1	39.2
Query_2609	CP033721.2	100.000	21	0	0	1	21	776030	776010	2.1	39.2
Query_2609	XM_027426115.2	100.000	21	0	0	1	21	210	190	2.1	39.2
Query_2609	CP056085.1	100.000	21	0	0	1	21	2109994	2110014	2.1	39.2
Query_2609	CP056083.1	100.000	21	0	0	1	21	2110098	2110118	2.1	39.2


